,Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Time Delta [ms],TTL Gap [s],Salae Miniscope Time (ms),Frame Number,Time Stamp (ms),Corresponding Miniscope Frame
85,78.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.47599999999318,0.03347599999999318,2856.7350000000006,85,2851,85.0
86,78.075176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.604999999994334,0.033604999999994334,2890.210999999994,86,2884,86.0
87,78.108781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.328000000002135,0.034328000000002135,2923.815999999988,87,2920,87.0
88,78.143109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.89300000000139,0.03289300000000139,2958.1439999999902,88,2951,88.0
89,78.176002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.60399999999686,0.03360399999999686,2991.0369999999916,89,2987,89.0
90,78.209606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.46000000000993,0.03446000000000993,3024.6409999999883,90,3020,90.0
91,78.244066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.87699999999916,0.03287699999999916,3059.1009999999983,91,3054,91.0
92,78.276943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.064999999998236,0.034064999999998236,3091.9779999999973,92,3090,92.0
93,78.311008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.049999999993474,0.034049999999993474,3126.0429999999956,93,3120,93.0
94,78.345058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.582000000004996,0.032582000000004996,3160.092999999989,94,3156,94.0
95,78.37764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.62600000000293,0.03462600000000293,3192.6749999999943,95,3189,95.0
96,78.412266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.35400000000277,0.03335400000000277,3227.300999999997,96,3221,96.0
97,78.44562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.846999999989634,0.032846999999989634,3260.6549999999997,97,3256,97.0
98,78.478467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.64600000000928,0.03464600000000928,3293.5019999999895,98,3288,98.0
99,78.513113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.024999999994975,0.033024999999994975,3328.147999999999,99,3322,99.0
100,78.546138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.140000000003056,0.033140000000003056,3361.172999999994,100,3358,100.0
101,78.579278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.65699999999572,0.03465699999999572,3394.312999999997,101,3389,101.0
102,78.613935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.568999999995185,0.032568999999995185,3428.9699999999925,102,3426,102.0
103,78.646504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.60600000000602,0.03360600000000602,3461.538999999988,103,3456,103.0
104,78.68011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.52500000000214,0.03452500000000214,3495.1449999999936,104,3490,104.0
105,78.714635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.68500000000074,0.03268500000000074,3529.669999999996,105,3526,105.0
106,78.74732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.607000000003495,0.033607000000003495,3562.354999999997,106,3557,106.0
107,78.780927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.051999999988425,0.034051999999988425,3595.962,107,3591,107.0
108,78.814979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.568000000002485,0.033568000000002485,3630.0139999999883,108,3625,108.0
109,78.848547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.20700000000443,0.03320700000000443,3663.5819999999912,109,3658,109.0
110,78.881754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.60200000000191,0.03360200000000191,3696.788999999995,110,3694,110.0
111,78.915356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.49200000000019,0.03449200000000019,3730.3909999999973,111,3724,111.0
112,78.949848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.20599999999274,0.03320599999999274,3764.8829999999975,112,3760,112.0
113,78.983054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.121000000008394,0.033121000000008394,3798.0889999999904,113,3794,113.0
114,79.016175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.643000000002644,0.034643000000002644,3831.2099999999987,114,3826,114.0
